chr12	120972292	120972292	-	HNF1A-AS1
chr12	120978567	120978567	+	HNF1A
chr12	121016502	121016502	-	C12orf43
chr12	121039242	121039242	-	OASL
chr12	121132818	121132818	+	P2RX7
chr12	121132827	121132827	+	P2RX7
chr12	121209860	121209860	+	P2RX4
chr12	121274585	121274585	-	CAMKK2
chr12	121296753	121296753	-	CAMKK2
chr12	121298308	121298308	-	CAMKK2
chr12	121352462	121352462	-	ANAPC5
chr12	121354209	121354209	-	ANAPC5
chr12	121400082	121400082	+	RNF34
chr12	121400117	121400117	+	RNF34
chr12	121444352	121444352	-	MIR7107
chr12	121580459	121580459	-	KDM2B
chr12	121581015	121581015	-	KDM2B
chr12	121596528	121596528	+	MIR548AQ
chr12	121626549	121626549	+	ORAI1
chr12	121669654	121669654	-	MORN3
chr12	121712751	121712751	+	TMEM120B
chr12	121793688	121793688	-	RHOF
chr12	121803484	121803484	-	LINC01089
chr12	121804731	121804731	+	SETD1B
chr12	121858863	121858863	-	HPD
chr12	121888611	121888611	-	HPD
chr12	121888730	121888730	+	PSMD9
chr12	121918556	121918556	+	WDR66
chr12	122021885	122021885	+	BCL7A
chr12	122063289	122063289	+	LOC100506691
chr12	122078727	122078727	+	MLXIP
chr12	122167718	122167718	+	LRRC43
chr12	122174199	122174199	-	IL31
chr12	122183119	122183119	+	LRRC43
chr12	122203680	122203680	+	B3GNT4
chr12	122225850	122225850	-	DIABLO
chr12	122226441	122226441	+	LOC101593348
chr12	122226568	122226568	-	DIABLO
chr12	122227534	122227534	-	DIABLO
chr12	122266521	122266521	-	VPS33A
chr12	122395541	122395541	+	CLIP1-AS1
chr12	122422569	122422569	-	CLIP1
chr12	122501073	122501073	-	ZCCHC8
chr12	122527013	122527013	-	RSRC2
chr12	122527261	122527261	+	KNTC1
chr12	122703357	122703357	-	HCAR2
chr12	122716892	122716892	-	HCAR3
chr12	122730582	122730582	-	HCAR1
chr12	122752820	122752820	+	DENR
chr12	122774508	122774508	+	CCDC62
chr12	122834714	122834714	+	HIP1R
chr12	122835437	122835437	+	HIP1R
chr12	122896165	122896165	-	VPS37B
chr12	122966509	122966509	-	ABCB9
chr12	122974702	122974702	+	OGFOD2
chr12	122975202	122975202	+	OGFOD2
chr12	122980059	122980059	+	ARL6IP4
chr12	123010728	123010728	-	MIR4304
chr12	123081383	123081383	+	LOC100507091
chr12	123110428	123110428	-	PITPNM2
chr12	123110489	123110489	-	PITPNM2
chr12	123233238	123233238	-	MPHOSPH9
chr12	123233296	123233296	+	C12orf65
chr12	123233480	123233480	+	C12orf65
chr12	123233743	123233743	+	C12orf65
chr12	123268254	123268254	-	CDK2AP1
chr12	123270234	123270234	-	CDK2AP1
chr12	123271102	123271102	-	CDK2AP1
chr12	123272140	123272140	-	CDK2AP1
chr12	123272316	123272316	-	CDK2AP1
chr12	123364843	123364843	-	MIR8072
chr12	123365209	123365209	-	SBNO1
chr12	123384115	123384115	+	KMT5A
chr12	123391274	123391274	+	KMT5A
chr12	123436733	123436733	-	RILPL2
chr12	123458103	123458103	+	SNRNP35
chr12	123459703	123459703	+	SNRNP35
chr12	123520226	123520226	-	RILPL1
chr12	123524958	123524958	-	RILPL1
chr12	123533718	123533718	-	RILPL1
chr12	123536408	123536408	+	MIR3908
chr12	123584327	123584327	-	LOC101927415
chr12	123584528	123584528	+	TMED2
chr12	123584530	123584530	+	TMED2
chr12	123602076	123602076	+	DDX55
chr12	123616709	123616709	+	SNORA9B
chr12	123633738	123633738	+	GTF2H3
chr12	123633776	123633776	-	EIF2B1
chr12	123671112	123671112	+	TCTN2
chr12	123712317	123712317	+	ATP6V0A2
chr12	123762494	123762494	+	DNAH10
chr12	123972090	123972090	-	CCDC92
chr12	123972985	123972985	-	CCDC92
chr12	123973183	123973183	+	RFLNA
chr12	123973214	123973214	+	ZNF664
chr12	124289163	124289163	+	RFLNA
chr12	124337242	124337242	-	MIR6880
chr12	124567464	124567464	-	NCOR2
chr12	124863973	124863973	-	SCARB1
chr12	124915041	124915041	-	UBC
chr12	124915546	124915546	+	MIR5188
chr12	124989121	124989121	-	DHX37
chr12	124993647	124993647	+	BRI3BP
chr12	125027423	125027423	-	THRIL
chr12	125065366	125065366	+	AACS
chr12	125326615	125326615	+	TMEM132B
chr12	125622451	125622451	+	TMEM132B
chr12	125983374	125983374	-	LINC00939
chr12	126095991	126095991	+	LOC101927464
chr12	126442480	126442480	+	LOC100128554
chr12	126690318	126690318	-	LOC100996671
chr12	126737006	126737006	+	LINC00943
chr12	126772262	126772262	-	LINC00944
chr12	126874690	126874690	-	LOC440117
chr12	127060397	127060397	-	LOC101927592
chr12	127340072	127340072	-	LOC101927616
chr12	127636467	127636467	-	LOC101927637
chr12	127655588	127655588	-	LOC105370068
chr12	127881616	127881616	+	FLJ37505
chr12	127915409	127915409	+	LINC00507
chr12	127983891	127983891	-	LINC00508
chr12	128027166	128027166	-	CRAT8
chr12	128118141	128118141	-	LOC100996679
chr12	128118216	128118216	+	LOC101927694
chr12	128244505	128244505	+	MIR4419B
chr12	128267402	128267402	+	TMEM132C
chr12	128294091	128294091	+	MIR3612
chr12	128823996	128823996	-	SLC15A4
chr12	128853433	128853433	+	GLT1D1
chr12	129109689	129109689	+	TMEM132D-AS1
chr12	129208600	129208600	+	LOC101927735
chr12	129903667	129903667	-	TMEM132D
chr12	130042342	130042342	-	LOC100190940
chr12	130161678	130161678	-	FZD10-AS1
chr12	130162458	130162458	+	FZD10
chr12	130337887	130337887	+	PIWIL1
chr12	130517865	130517865	-	RIMBP2
chr12	130839274	130839274	-	STX2
chr12	130871993	130871993	+	RAN
chr12	130953906	130953906	+	ADGRD1
chr12	130993976	130993976	-	LACAT8
chr12	131165010	131165010	+	LINC01257
chr12	131297972	131297972	-	LOC107161159
chr12	131347469	131347469	+	LOC338797
chr12	131711086	131711086	+	SFSWAP
chr12	131828392	131828392	+	MMP17
chr12	131894733	131894733	+	ULK1
chr12	131929199	131929199	+	PUS1
chr12	131929252	131929252	+	PUS1
chr12	131929267	131929267	+	PUS1
chr12	131949919	131949919	+	EP400
chr12	132031223	132031223	+	SNORA49
chr12	132084282	132084282	+	EP400NL
chr12	132144335	132144335	-	DDX51
chr12	132144426	132144426	+	NOC4L
chr12	132206028	132206028	-	GALNT9
chr12	132275390	132275390	+	LOC100130238
chr12	132329319	132329319	-	GALNT9
chr12	132329849	132329849	+	LOC101928416
chr12	132490570	132490570	+	FBRSL1
chr12	132581996	132581996	+	MIR6763
chr12	132610451	132610451	-	LRCOL1
chr12	132618779	132618779	+	P2RX2
chr12	132687524	132687524	-	POLE
chr12	132687605	132687605	+	PXMP2
chr12	132710806	132710806	+	PGAM5
chr12	132761888	132761888	-	ANKLE2
chr12	132828702	132828702	-	GOLGA3
chr12	132828840	132828840	-	GOLGA3
chr12	132887618	132887618	-	CHFR
chr12	132887841	132887841	+	LOC101928530
chr12	132956282	132956282	-	ZNF605
chr12	132956306	132956306	-	ZNF605
chr12	132986347	132986347	+	ZNF26
chr12	133037222	133037222	-	LOC101928597
chr12	133037285	133037285	+	ZNF84
chr12	133037581	133037581	+	ZNF84
chr12	133080202	133080202	+	ZNF140
chr12	133130473	133130473	-	ZNF891
chr12	133130627	133130627	+	ZNF10
chr12	133181408	133181408	+	ZNF268
chr12	133181473	133181473	+	ZNF268
chr12	133235836	133235836	-	ANHX
chr12_GL383550v2_alt	4864	4864	-	LOC105369785
chr12_GL383550v2_alt	160411	160411	-	ATP23
chr12_GL383550v2_alt	165750	165750	+	LOC100506844
chr12_GL383553v2_alt	48057	48057	+	SLC5A8
chr12_GL383553v2_alt	152874	152874	-	ANO4
chr12_GL877875v1_alt	22015	22015	-	LOC100288778
chr12_GL877875v1_alt	28135	28135	-	FAM138D
chr12_GL877875v1_alt	60897	60897	+	IQSEC3
chr12_GL877875v1_alt	71390	71390	+	IQSEC3
chr12_GL877875v1_alt	143181	143181	-	LOC574538
chr12_GL877876v1_alt	1333	1333	-	TAS2R7
chr12_GL877876v1_alt	5686	5686	-	TAS2R8
chr12_GL877876v1_alt	8874	8874	-	TAS2R9
chr12_GL877876v1_alt	24975	24975	-	TAS2R10
chr12_GL877876v1_alt	48182	48182	-	PRR4
chr12_GL877876v1_alt	108268	108268	-	TAS2R13
chr12_GL877876v1_alt	127941	127941	+	PRH2
chr12_GL877876v1_alt	137913	137913	-	TAS2R14
chr12_GL877876v1_alt	185618	185618	-	TAS2R50
chr12_GL877876v1_alt	197010	197010	-	TAS2R20
chr12_GL877876v1_alt	221326	221326	-	TAS2R19
chr12_GL877876v1_alt	230113	230113	-	TAS2R31
chr12_GL877876v1_alt	261000	261000	-	TAS2R46
chr12_GL877876v1_alt	291040	291040	-	TAS2R43
chr12_GL877876v1_alt	328424	328424	-	TAS2R45
chr12_GL877876v1_alt	364898	364898	-	TAS2R30
chr12_GL877876v1_alt	401834	401834	+	SMIM10L1
chr12_GL877876v1_alt	402277	402277	-	PRH1
chr12_GL877876v1_alt	402279	402279	-	PRH1-PRR4
chr12_KI270833v1_alt	14812	14812	+	PIWIL1
chr12_KI270834v1_alt	176	176	+	DNAH10
chr12_KI270834v1_alt	117044	117044	-	CCDC92
chr12_KI270834v1_alt	117901	117901	-	CCDC92
chr12_KI270834v1_alt	117908	117908	-	CCDC92
chr12_KI270834v1_alt	117911	117911	-	CCDC92
chr12_KI270834v1_alt	119344	119344	-	CCDC92
chr12_KI270834v1_alt	119347	119347	-	CCDC92
chr12_KI270835v1_alt	215109	215109	+	FLJ13224
chr12_KI270835v1_alt	216981	216981	-	FAM60A
chr12_KI270835v1_alt	217019	217019	-	FAM60A
chr12_KI270837v1_alt	20912	20912	+	PRB1
chr12_KI270904v1_alt	1333	1333	-	TAS2R7
chr12_KI270904v1_alt	5686	5686	-	TAS2R8
chr12_KI270904v1_alt	8874	8874	-	TAS2R9
chr12_KI270904v1_alt	24975	24975	-	TAS2R10
chr12_KI270904v1_alt	48182	48182	-	PRR4
chr12_KI270904v1_alt	108268	108268	-	TAS2R13
chr12_KI270904v1_alt	127941	127941	+	PRH2
chr12_KI270904v1_alt	137913	137913	-	TAS2R14
chr12_KI270904v1_alt	185605	185605	-	TAS2R50
chr12_KI270904v1_alt	196999	196999	-	TAS2R20
chr12_KI270904v1_alt	221314	221314	-	TAS2R19
chr12_KI270904v1_alt	230412	230412	-	TAS2R31
chr12_KI270904v1_alt	263158	263158	-	TAS2R46
chr12_KI270904v1_alt	292786	292786	-	TAS2R45
chr12_KI270904v1_alt	329278	329278	-	TAS2R30
chr12_KI270904v1_alt	366120	366120	+	SMIM10L1
chr12_KI270904v1_alt	366563	366563	-	PRH1
chr12_KI270904v1_alt	366565	366565	-	PRH1-PRR4
chr12_KI270904v1_alt	381900	381900	-	TAS2R42
chr12_KI270904v1_alt	464670	464670	-	PRB3
chr12_KI270904v1_alt	505398	505398	-	PRB4
chr12_KI270904v1_alt	550553	550553	-	PRB1
chr13	18195296	18195296	+	FAM230C
chr13	18740099	18740099	-	LINC00417
chr13	18871967	18871967	-	ANKRD20A9P
chr13	18905438	18905438	+	LINC00408
chr13	19008258	19008258	+	LINC00442
chr13	19181852	19181852	-	TUBA3C
chr13	19182032	19182032	+	LOC101928697
chr13	19344973	19344973	-	ANKRD26P3
chr13	19345048	19345048	+	LINC00421
chr13	19438475	19438475	-	TPTE2
chr13	19503277	19503277	-	TPTE2
chr13	19536763	19536763	-	TPTE2
chr13	19561574	19561574	-	TPTE2
chr13	19587117	19587117	+	LINC00350
chr13	19633647	19633647	+	MPHOSPH8
chr13	19783019	19783019	-	PSPC1
chr13	19863636	19863636	-	ZMYM5
chr13	19958669	19958669	+	ZMYM2
chr13	19958707	19958707	+	ZMYM2
chr13	19958833	19958833	+	ZMYM2
chr13	20102700	20102700	+	LINC01072
chr13	20161044	20161044	-	GJA3
chr13	20192975	20192975	-	GJB2
chr13	20231233	20231233	-	GJB6
chr13	20232395	20232395	-	GJB6
chr13	20433846	20433846	-	MIR4499
chr13	20525873	20525873	-	CRYL1
chr13	20566815	20566815	+	IFT88
chr13	20703342	20703342	+	IL17D
chr13	20773958	20773958	-	EEF1AKMT1
chr13	20902774	20902774	-	XPO4
chr13	20949428	20949428	-	LINC00367
chr13	21061583	21061583	-	LATS2
chr13	21140513	21140513	+	SAP18
chr13	21176232	21176232	+	MRPL57
chr13	21176602	21176602	-	SKA3
chr13	21234567	21234567	+	LINC01046
chr13	21298124	21298124	+	MIPEPP3
chr13	21319035	21319035	+	GRK6P1
chr13	21344786	21344786	-	LINC00539
chr13	21344859	21344859	-	LINC00539
chr13	21459369	21459369	-	ZDHHC20
chr13	21459370	21459370	-	ZDHHC20
chr13	21604216	21604216	-	MICU2
chr13	21671075	21671075	+	FGF9
chr13	21878160	21878160	-	LINC00424
chr13	22210284	22210284	+	LINC00540
chr13	22898181	22898181	-	BASP1P1
chr13	22916369	22916369	-	LINC00621
chr13	23180920	23180920	+	SGCG
chr13	23375543	23375543	-	SACS
chr13	23418970	23418970	+	SACS-AS1
chr13	23433728	23433728	-	SACS
chr13	23469511	23469511	+	LINC00327
chr13	23570369	23570369	+	TNFRSF19
chr13	23579359	23579359	+	TNFRSF19
chr13	23888886	23888886	+	PCOTH
chr13	23889438	23889438	+	PCOTH
chr13	23889448	23889448	-	MIPEP
chr13	23889604	23889604	+	PCOTH
chr13	23897006	23897006	-	C1QTNF9B
chr13	23897502	23897502	-	C1QTNF9B
chr13	23949315	23949315	-	ANKRD20A19P
chr13	23979625	23979625	+	SPATA13
chr13	24160715	24160715	+	SPATA13
chr13	24162415	24162415	+	MIR2276
chr13	24254439	24254439	-	SPATA13-AS1
chr13	24270686	24270686	+	SPATA13
chr13	24307165	24307165	+	C1QTNF9
chr13	24309577	24309577	+	C1QTNF9
chr13	24331449	24331449	+	LINC00566
chr13	24512810	24512810	-	PARP4
chr13	24580207	24580207	+	TPTE2P6
chr13	24680410	24680410	+	ATP12A
chr13	24764162	24764162	+	RNF17
chr13	24922889	24922889	-	CENPJ
chr13	24968469	24968469	-	TPTE2P1
chr13	25096137	25096137	+	PABPC3
chr13	25172167	25172167	-	AMER2
chr13	25172283	25172283	-	AMER2
chr13	25180001	25180001	-	LINC00463
chr13	25181331	25181331	+	LINC01053
chr13	25287566	25287566	-	MTMR6
chr13	25301527	25301527	+	NUP58
chr13	25372010	25372010	+	ATP8A2
chr13	25468773	25468773	+	ATP8A2
chr13	26051060	26051060	-	SHISA2
chr13	26221757	26221757	-	RNF6
chr13	26221891	26221891	-	RNF6
chr13	26222371	26222371	-	RNF6
chr13	26254103	26254103	+	CDK8
chr13	26557702	26557702	+	WASF3
chr13	26760785	26760785	-	GPR12
chr13	27125532	27125532	+	USP12-AS1
chr13	27171896	27171896	-	USP12
chr13	27172258	27172258	+	USP12-AS2
chr13	27237257	27237257	-	LINC00412
chr13	27251554	27251554	+	RPL21
chr13	27255063	27255063	+	SNORD102
chr13	27255400	27255400	+	SNORA27
chr13	27270326	27270326	+	RASL11A
chr13	27271176	27271176	+	RASL11A
chr13	27424543	27424543	+	GTF3A
chr13	27450189	27450189	-	MTIF3
chr13	27450197	27450197	-	MTIF3
chr13	27450602	27450602	-	MTIF3
chr13	27620583	27620583	-	LNX2
chr13	27620742	27620742	+	POLR1D
chr13	27621778	27621778	+	POLR1D
chr13	27792642	27792642	+	GSX1
chr13	27917291	27917291	-	PLUT
chr13	27920030	27920030	+	PDX1
chr13	27945205	27945205	+	ATP5EP2
chr13	27953525	27953525	+	LINC00543
chr13	27969368	27969368	-	CDX2
chr13	27988637	27988637	-	URAD
chr13	28100592	28100592	-	FLT3
chr13	28138505	28138505	+	PAN3
chr13	28139174	28139174	-	PAN3-AS1
chr13	28495128	28495128	-	FLT1
chr13	28659003	28659003	+	POMP
chr13	28719013	28719013	-	SLC46A3
chr13	29024610	29024610	+	MTUS2
chr13	29428639	29428639	+	MTUS2
chr13	29487750	29487750	-	MTUS2-AS1
chr13	29595688	29595688	-	SLC7A1
chr13	29647692	29647692	+	LOC102723345
chr13	29850683	29850683	-	UBL3
chr13	29888405	29888405	-	LINC00297
chr13	29926651	29926651	-	LINC00572
chr13	29936530	29936530	+	LINC00544
chr13	30108875	30108875	-	LINC00365
chr13	30153074	30153074	-	LINC00384
chr13	30307054	30307054	-	KATNAL1
chr13	30307487	30307487	-	KATNAL1
chr13	30373914	30373914	-	LINC00426
chr13	30422244	30422244	-	LINC01058
chr13	30464327	30464327	-	HMGB1
chr13	30465965	30465965	-	HMGB1
chr13	30617597	30617597	-	HMGB1
chr13	30617678	30617678	+	USPL1
chr13	30617692	30617692	+	USPL1
chr13	30634178	30634178	+	USPL1
chr13	30713477	30713477	+	ALOX5AP
chr13	30735507	30735507	+	ALOX5AP
chr13	30803205	30803205	+	LINC00398
chr13	30882561	30882561	+	LINC00545
chr13	30906174	30906174	+	MEDAG
chr13	30932608	30932608	-	TEX26-AS1
chr13	30932696	30932696	+	TEX26
chr13	31162021	31162021	-	HSPH1
chr13	31162388	31162388	-	HSPH1
chr13	31199974	31199974	+	B3GLCT
chr13	31739541	31739541	+	RXFP2
chr13	31739542	31739542	+	RXFP2
chr13	31846782	31846782	+	EEF1DP3
chr13	32031299	32031299	+	FRY
chr13	32031639	32031639	-	FRY-AS1
chr13	32311954	32311954	-	ZAR1L
chr13	32315479	32315479	+	BRCA2
chr13	32428178	32428178	-	N4BP2L1
chr13	32498492	32498492	-	MINOS1P1
chr13	32509395	32509395	-	N4BP2L2-IT2
chr13	32538795	32538795	-	N4BP2L2
chr13	32538885	32538885	-	N4BP2L2
chr13	32586426	32586426	+	PDS5B
chr13	32911652	32911652	-	LINC00423
chr13	33016432	33016432	+	KL
chr13	33186079	33186079	-	STARD13
chr13	33206050	33206050	-	STARD13
chr13	33277553	33277553	+	STARD13-AS
chr13	33285764	33285764	-	STARD13
chr13	33676835	33676835	-	STARD13
chr13	33818068	33818068	+	RFC3
chr13	34640685	34640685	-	LINC00457
chr13	34942286	34942286	+	NBEA
chr13	35476695	35476695	-	MAB21L1
chr13	35476748	35476748	+	NBEA
chr13	35697523	35697523	+	LINC00445
chr13	35697726	35697726	+	LINC00445
chr13	35855861	35855861	-	DCLK1
chr13	36131377	36131377	-	DCLK1
chr13	36132020	36132020	-	DCLK1
chr13	36214615	36214615	-	SOHLH2
chr13	36297855	36297855	-	CCDC169
chr13	36346430	36346430	+	SPG20-AS1
chr13	36346509	36346509	-	SPG20
chr13	36346797	36346797	-	SPG20
chr13	36370180	36370180	-	SPG20
chr13	36431829	36431829	+	CCNA1
chr13	36432271	36432271	+	CCNA1
chr13	36673911	36673911	+	SERTM1
chr13	36819201	36819201	+	RFXAP
chr13	36920272	36920272	-	SMAD9
chr13	36999367	36999367	-	ALG5
chr13	37000540	37000540	+	EXOSC8
chr13	37059487	37059487	-	SUPT20H
chr13	37059713	37059713	-	SUPT20H
chr13	37105664	37105664	-	CSNK1A1L
chr13	37484784	37484784	-	LINC01048
chr13	37534939	37534939	+	LINC00547
chr13	37598844	37598844	-	POSTN
chr13	37869802	37869802	-	TRPC4
chr13	38143232	38143232	-	LINC00571
chr13	38349770	38349770	+	UFM1
chr13	38567723	38567723	+	LINC00366
chr13	38686675	38686675	-	LINC00437
chr13	38687035	38687035	+	FREM2
chr13	38990859	38990859	-	STOML3
chr13	39038076	39038076	-	PROSER1
chr13	39038310	39038310	+	NHLRC3
chr13	39603219	39603219	-	LHFP
chr13	39655626	39655626	+	COG6
chr13	39664135	39664135	-	MIR4305
chr13	40181808	40181808	+	LINC00332
chr13	40220502	40220502	-	LINC00548
chr13	40481006	40481006	-	LINC00598
chr13	40666597	40666597	-	FOXO1
chr13	40727875	40727875	-	MIR320D1
chr13	40771211	40771211	-	MRPS31
chr13	40789410	40789410	+	SLC25A15
chr13	40810765	40810765	+	MIR621
chr13	40921750	40921750	-	TPTE2P5
chr13	40921774	40921774	-	SUGT1P3
chr13	40982282	40982282	-	ELF1
chr13	41019372	41019372	-	ELF1
chr13	41061256	41061256	+	WBP4
chr13	41101100	41101100	-	MIR3168
chr13	41132800	41132800	-	KBTBD6
chr13	41132927	41132927	+	LOC101929140
chr13	41194575	41194575	-	KBTBD7
chr13	41263577	41263577	-	MTRF1
chr13	41311204	41311204	+	NAA16
chr13	41442563	41442563	+	OR7E37P
chr13	41457405	41457405	+	RGCC
chr13	41568395	41568395	-	MIR5006
chr13	41961085	41961085	-	VWA8
chr13	41961168	41961168	+	VWA8-AS1
chr13	42040035	42040035	+	DGKH
chr13	42048707	42048707	+	DGKH
chr13	42138041	42138041	+	DGKH
chr13	42272152	42272152	+	AKAP11
chr13	42424891	42424891	+	LOC105370177
chr13	42562735	42562735	+	TNFSF11
chr13	42574154	42574154	+	TNFSF11
chr13	42781549	42781549	+	FAM216B
chr13	42812562	42812562	-	LINC01050
chr13	42872744	42872744	-	LINC00428
chr13	42992312	42992312	-	EPSTI1
chr13	43023225	43023225	+	DNAJC15
chr13	43113164	43113164	+	LINC00400
chr13	43448851	43448851	+	ENOX1-AS2
chr13	43629477	43629477	-	ENOX1
chr13	43786980	43786980	-	ENOX1
chr13	43879283	43879283	+	LACC1
chr13	43879690	43879690	-	CCDC122
chr13	43879832	43879832	+	LACC1
chr13	44022334	44022334	+	LINC00284
chr13	44110548	44110548	+	SMIM2-AS1
chr13	44142327	44142327	+	SMIM2-AS1
chr13	44147735	44147735	-	LINC00390
chr13	44158222	44158222	-	SMIM2-IT1
chr13	44161257	44161257	-	SMIM2
chr13	44196200	44196200	-	MIR8079
chr13	44373649	44373649	+	SERP2
chr13	44373841	44373841	+	SERP2
chr13	44405984	44405984	-	TUSC8
chr13	44436924	44436924	-	TSC22D1
chr13	44437254	44437254	-	TSC22D1
chr13	44474301	44474301	-	TSC22D1
chr13	44575895	44575895	+	TSC22D1-AS1
chr13	44576565	44576565	-	TSC22D1
chr13	44809630	44809630	-	LINC00330
chr13	44989478	44989478	-	NUFIP1
chr13	44989529	44989529	+	GPALPP1
chr13	45106278	45106278	+	LOC101929259
chr13	45120495	45120495	+	GTF2F2
chr13	45201040	45201040	-	KCTD4
chr13	45336447	45336447	-	SNORA31B
chr13	45337609	45337609	-	SNORA31
chr13	45341284	45341284	-	TPT1
chr13	45341344	45341344	+	TPT1-AS1
chr13	45418161	45418161	+	SLC25A30-AS1
chr13	45418455	45418455	-	SLC25A30
chr13	45464894	45464894	+	COG3
chr13	45615739	45615739	-	ERICH6B
chr13	45701184	45701184	-	LINC01055
chr13	45702303	45702303	+	SPERT
chr13	45702468	45702468	+	SPERT
chr13	45851711	45851711	-	SIAH3
chr13	46052778	46052778	-	ZC3H13
chr13	46052847	46052847	+	CPB2-AS1
chr13	46105076	46105076	-	CPB2
chr13	46182324	46182324	-	LCP1
chr13	46211942	46211942	+	LRRC63
chr13	46297844	46297844	-	LINC00563
chr13	46387500	46387500	-	RUBCNL
chr13	46390042	46390042	-	RUBCNL
chr13	46466776	46466776	-	LINC01198
chr13	46553160	46553160	+	LRCH1
chr13	46797232	46797232	-	ESD
chr13	46852139	46852139	+	HTR2A-AS1
chr13	46897076	46897076	-	HTR2A
chr13	47932622	47932622	-	LINC00562
chr13	48001326	48001326	-	SUCLA2
chr13	48037566	48037566	+	NUDT15
chr13	48077136	48077136	+	MED4-AS1
chr13	48095141	48095141	-	MED4
chr13	48233137	48233137	+	ITM2B
chr13	48303661	48303661	-	LINC00441
chr13	48303746	48303746	+	RB1
chr13	48413517	48413517	-	LPAR6
chr13	48426907	48426907	-	LPAR6
chr13	48444704	48444704	-	LPAR6
chr13	48533256	48533256	-	RCBTB2
chr13	48580901	48580901	-	LINC00462
chr13	48653710	48653710	+	CYSLTR2
chr13	48975911	48975911	+	FNDC3A
chr13	48976608	48976608	+	FNDC3A
chr13	49110302	49110302	+	FNDC3A
chr13	49220337	49220337	+	MLNR
chr13	49247840	49247840	-	LOC105370203
chr13	49247910	49247910	+	CDADC1
chr13	49401538	49401538	-	CAB39L
chr13	49413751	49413751	-	CAB39L
chr13	49444126	49444126	-	CAB39L
chr13	49444292	49444292	+	SETDB2
chr13	49495609	49495609	+	PHF11
chr13	49496346	49496346	+	PHF11
chr13	49497055	49497055	+	PHF11
chr13	49585583	49585583	-	RCBTB1
chr13	49628298	49628298	+	ARL11
chr13	49691487	49691487	-	EBPL
chr13	49792921	49792921	-	KPNA3
chr13	49890408	49890408	+	CTAGE10P
chr13	49936501	49936501	-	SPRYD7
chr13	49996501	49996501	-	MIR3613
chr13	49997006	49997006	+	TRIM13
chr13	50015253	50015253	+	KCNRG
chr13	50049061	50049061	-	MIR16-1
chr13	50049201	50049201	-	MIR15A
chr13	50082168	50082168	+	DLEU1
chr13	50125541	50125541	-	DLEU2
chr13	50172017	50172017	+	ST13P4
chr13	50527449	50527449	-	DLEU1-AS1
chr13	50807854	50807854	+	DLEU7-AS1
chr13	50843939	50843939	-	DLEU7
chr13	50909677	50909677	+	RNASEH2B
chr13	50910712	50910712	-	RNASEH2B-AS1
chr13	51066157	51066157	-	GUCY1B2
chr13	51172222	51172222	-	LINC00371
chr13	51172388	51172388	-	LINC00371
chr13	51222333	51222333	+	FAM124A
chr13	51341031	51341031	+	SERPINE3
chr13	51348639	51348639	-	MIR5693
chr13	51453139	51453139	-	INTS6
chr13	51453344	51453344	+	INTS6-AS1
chr13	51552588	51552588	+	MIR4703
chr13	51584347	51584347	+	WDFY2
chr13	51804162	51804162	-	DHRS12
chr13	51845150	51845150	-	LINC00282
chr13	51861947	51861947	+	CCDC70
chr13	52011494	52011494	-	ATP7B
chr13	52012386	52012386	+	ALG11
chr13	52024690	52024690	+	UTP14C
chr13	52128894	52128894	+	LOC101929657
chr13	52129092	52129092	-	NEK5
chr13	52159535	52159535	-	NEK3
chr13	52159861	52159861	-	NEK3
chr13	52194467	52194467	-	MRPS31P5
chr13	52334294	52334294	+	LOC103191607
chr13	52406494	52406494	-	THSD1
chr13	52450244	52450244	-	VPS36
chr13	52450678	52450678	-	VPS36
chr13	52455359	52455359	+	CKAP2
chr13	52455971	52455971	+	CKAP2
chr13	52488992	52488992	+	TPTE2P3
chr13	52617469	52617469	+	HNRNPA1L2
chr13	52652690	52652690	+	SUGT1
chr13	52739812	52739812	-	CNMD
chr13	52810049	52810049	+	MIR759
chr13	52848640	52848640	-	PCDH8
chr13	53028740	53028740	+	OLFM4
chr13	53151900	53151900	-	LINC01065
chr13	53815418	53815418	+	LINC00558
chr13	54132871	54132871	-	LINC00458
chr13	54312048	54312048	-	MIR1297
chr13	55174453	55174453	+	MIR5007
chr13	57140917	57140917	+	PRR20B
chr13	57147487	57147487	+	PRR20B
chr13	57154060	57154060	+	PRR20B
chr13	57160631	57160631	+	PRR20B
chr13	57167196	57167196	+	PRR20B
chr13	57631654	57631654	+	PCDH17
chr13	58165826	58165826	+	LOC101926897
chr13	58233117	58233117	-	LINC00374
chr13	60012717	60012717	+	DIAPH3-AS1
chr13	60013209	60013209	-	DIAPH3
chr13	60013302	60013302	+	DIAPH3-AS1
chr13	60144697	60144697	+	DIAPH3-AS2
chr13	60163985	60163985	-	DIAPH3
chr13	60268104	60268104	-	LINC00434
chr13	60396456	60396456	+	TDRD3
chr13	60397292	60397292	+	TDRD3
chr13	60672954	60672954	+	LINC00378
chr13	61199880	61199880	-	MIR3169
chr13	61415522	61415522	-	PCDH20
chr13	61427946	61427946	-	LOC101926951
chr13	62029548	62029548	-	LINC00358
chr13	62212281	62212281	+	LINC01075
chr13	62796692	62796692	-	LINC00448
chr13	62807359	62807359	-	LINC00448
chr13	63328094	63328094	-	LINC00376
chr13	63737434	63737434	+	OR7E156P
chr13	63738018	63738018	-	LINC00395
chr13	63844125	63844125	-	LOC102723968
chr13	64076011	64076011	-	LINC00355
